Alabama_UnitedStates,Alaska_UnitedStates,Arizona_UnitedStates,Arkansas_UnitedStates,California_UnitedStates,Connecticut_UnitedStates,Delaware_UnitedStates,DistrictofColumbia_UnitedStates,Florida_UnitedStates,Georgia_UnitedStates,Hawaii_UnitedStates,Idaho_UnitedStates,Illinois_UnitedStates,Indiana_UnitedStates,Iowa_UnitedStates,Kansas_UnitedStates,Kentucky_UnitedStates,Louisiana_UnitedStates,Maine_UnitedStates,Maryland_UnitedStates,Michigan_UnitedStates,Minnesota_UnitedStates,Missouri_UnitedStates,Montana_UnitedStates,Nebraska_UnitedStates,Nevada_UnitedStates,NewHampshire_UnitedStates,NewJersey_UnitedStates,NewMexico_UnitedStates,NewYork_UnitedStates,NorthCarolina_UnitedStates,NorthDakota_UnitedStates,Ohio_UnitedStates,Oklahoma_UnitedStates,Oregon_UnitedStates,Pennsylvania_UnitedStates,RhodeIsland_UnitedStates,SouthCarolina_UnitedStates,SouthDakota_UnitedStates,Tennessee_UnitedStates,Texas_UnitedStates,Utah_UnitedStates,Vermont_UnitedStates,Virginia_UnitedStates,Washington_UnitedStates,Wisconsin_UnitedStates,Wyoming_UnitedStates
0.0,0.0,0.020357,0.0016010000000000002,0.994142,0.000438,0.000195,0.000176,0.002493,0.0,0.00025,0.003969,0.003887,0.002423,0.0016350000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001813,0.0,0.033531,0.0,0.0,0.0,0.0,0.0,0.000246,0.0,0.0,0.010006,0.001786,0.000122,0.0,0.000651,0.0,0.0,0.0,5.3e-05,0.001477,0.0,0.0,0.002502
0.0,0.0,0.02076,0.001614,0.993449,0.0004280000000000001,0.000199,0.000176,0.002484,0.0,0.000232,0.003952000000000001,0.003902000000000001,0.002279,0.001614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001784,0.0,0.03361,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.010067,0.001759,0.00012,0.0,0.000625,0.0,0.0,0.0,5.5e-05,0.001508,0.0,0.0,0.0024690000000000003
0.0,0.0,0.020779,0.001475,0.991568,0.000438,0.000185,0.000186,0.00249,0.0,0.000296,0.003949,0.003766,0.00217,0.0014470000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00178,0.0,0.034048,0.0,0.0,0.0,0.0,0.0,0.000224,0.0,0.0,0.010177,0.001771,0.000118,0.0,0.000608,0.0,0.0,0.0,5.7e-05,0.001511,0.0,0.0,0.002366
0.0,0.0,0.021406,0.00152,0.993724,0.000431,0.000188,0.00018,0.002537,0.0,0.000252,0.004,0.003835,0.002188,0.0015630000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001855,0.0,0.036031,0.0,0.0,0.0,0.0,0.0,0.000242,0.0,0.0,0.010417,0.001772,0.000138,0.0,0.000633,0.0,0.0,0.0,5.7e-05,0.001541,0.0,0.0,0.00247
0.0,0.0,0.020894,0.001677,0.99568,0.000422,0.000202,0.00016299999999999998,0.00243,0.0,0.000215,0.003899,0.003928,0.002363,0.0016699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874,0.0,0.034766000000000005,0.0,0.0,0.0,0.0,0.0,0.000272,0.0,0.0,0.010082,0.001822,0.000117,0.0,0.000642,0.0,0.0,0.0,6e-05,0.001501,0.0,0.0,0.002613
0.0,0.0,0.020294,0.0016300000000000002,0.99514,0.000407,0.000191,0.000156,0.002355,0.0,0.000235,0.003935,0.003935,0.00228,0.0017109999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001889,0.0,0.034412,0.0,0.0,0.0,0.0,0.0,0.000255,0.0,0.0,0.009994,0.001806,0.000127,0.0,0.000659,0.0,0.0,0.0,6e-05,0.001463,0.0,0.0,0.002689
0.0,0.0,0.020076,0.001537,0.994662,0.000397,0.000185,0.000156,0.002368,0.0,0.000248,0.003862,0.003747,0.002115,0.00158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001888,0.0,0.034227,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.010022,0.00172,0.000111,0.0,0.000657,0.0,0.0,0.0,6.4e-05,0.001415,0.0,0.0,0.002517
0.0,0.0,0.020152,0.001573,0.994096,0.000402,0.000178,0.000173,0.002346,0.0,0.000244,0.003848,0.003675,0.002045,0.001508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001866,0.0,0.034151,0.0,0.0,0.0,0.0,0.0,0.000259,0.0,0.0,0.009951,0.0016829999999999998,0.000115,0.0,0.000666,0.0,0.0,0.0,6.1e-05,0.001411,0.0,0.0,0.002525
0.0,0.0,0.020777,0.00156,0.993211,0.00041,0.000181,0.000185,0.002383,0.0,0.000263,0.003982,0.003762,0.002112,0.001562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001877,0.0,0.035012,0.0,0.0,0.0,0.0,0.0,0.000264,0.0,0.0,0.010097,0.001716,0.000128,0.0,0.000653,0.0,0.0,0.0,5.9e-05,0.001476,0.0,0.0,0.002625
0.0,0.0,0.020801,0.001378,0.99081,0.000445,0.000181,0.000186,0.002463,0.0,0.0003,0.004076,0.003689,0.002032,0.001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001933,0.0,0.035169,0.0,0.0,0.0,0.0,0.0,0.000255,0.0,0.0,0.010384,0.001708,0.000128,0.0,0.0006360000000000001,0.0,0.0,0.0,6.500000000000001e-05,0.001445,0.0,0.0,0.002526
0.0,0.0,0.02147,0.001398,0.99392,0.000447,0.000183,0.000192,0.002454,0.0,0.00029,0.004133,0.00378,0.002063,0.001545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002003,0.0,0.03679,0.0,0.0,0.0,0.0,0.0,0.000275,0.0,0.0,0.010517,0.001707,0.000131,0.0,0.000668,0.0,0.0,0.0,6.1e-05,0.00144,0.0,0.0,0.002575
0.0,0.0,0.020749,0.0015279999999999998,0.99612,0.00042,0.000192,0.000189,0.002406,0.0,0.000263,0.004164999999999999,0.003885,0.002283,0.001677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002021,0.0,0.035537,0.0,0.0,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.010273,0.00178,0.000136,0.0,0.0007,0.0,0.0,0.0,5.5e-05,0.001509,0.0,0.0,0.002759
0.0,0.0,0.020424,0.001625,0.995608,0.000412,0.000208,0.000197,0.002403,0.0,0.000248,0.004293,0.004017,0.002318,0.001822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002049,0.0,0.035598000000000005,0.0,0.0,0.0,0.0,0.0,0.000291,0.0,0.0,0.010392,0.001851,0.000123,0.0,0.000717,0.0,0.0,0.0,6.500000000000001e-05,0.0015630000000000002,0.0,0.0,0.002964
0.0,0.0,0.020118,0.001484,0.995705,0.000373,0.000206,0.000195,0.002333,0.0,0.00025,0.004237,0.003793,0.002174,0.0016879999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002042,0.0,0.035493000000000004,0.0,0.0,0.0,0.0,0.0,0.000281,0.0,0.0,0.010289,0.001698,0.000123,0.0,0.000708,0.0,0.0,0.0,6.6e-05,0.001441,0.0,0.0,0.002745
0.0,0.0,0.020217,0.0015,0.995063,0.000375,0.000211,0.000195,0.002337,0.0,0.000248,0.004236,0.003774,0.002138,0.0016600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002034,0.0,0.035309,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.01039,0.001689,0.000107,0.0,0.0006889999999999999,0.0,0.0,0.0,6.8e-05,0.001449,0.0,0.0,0.002757
0.0,0.0,0.020842,0.001506,0.994392,0.000387,0.00022,0.000193,0.002405,0.0,0.000253,0.004204,0.003803,0.002178,0.001632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00204,0.0,0.035836,0.0,0.0,0.0,0.0,0.0,0.000283,0.0,0.0,0.010536,0.001757,0.000104,0.0,0.000642,0.0,0.0,0.0,6.8e-05,0.001482,0.0,0.0,0.002707
0.0,0.0,0.020955,0.001402,0.992777,0.000397,0.000219,0.00021,0.002548,0.0,0.000275,0.004224,0.003727,0.0021100000000000003,0.001573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002046,0.0,0.035983999999999995,0.0,0.0,0.0,0.0,0.0,0.000269,0.0,0.0,0.010782,0.001756,0.000121,0.0,0.0006389999999999999,0.0,0.0,0.0,5.8e-05,0.001493,0.0,0.0,0.002631
0.0,0.0,0.022041,0.001456,0.994948,0.000395,0.000219,0.000227,0.002578,0.0,0.000266,0.004288,0.003763,0.002072,0.001572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002062,0.0,0.037701,0.0,0.0,0.0,0.0,0.0,0.000273,0.0,0.0,0.010904,0.001773,0.000112,0.0,0.000659,0.0,0.0,0.0,6.3e-05,0.001536,0.0,0.0,0.002671
0.0,0.0,0.021176,0.001602,0.996241,0.000375,0.000218,0.000203,0.002491,0.0,0.00025,0.004220000000000001,0.003934,0.002272,0.0017010000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002071,0.0,0.035883,0.0,0.0,0.0,0.0,0.0,0.000278,0.0,0.0,0.010586,0.001839,9.9e-05,0.0,0.000671,0.0,0.0,0.0,6.6e-05,0.00154,0.0,0.0,0.002844
0.0,0.0,0.021169,0.001623,0.995767,0.000373,0.000221,0.000201,0.002474,0.0,0.000252,0.004238,0.0039770000000000005,0.002288,0.001692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002019,0.0,0.035369,0.0,0.0,0.0,0.0,0.0,0.000262,0.0,0.0,0.010552,0.001866,0.000111,0.0,0.000701,0.0,0.0,0.0,6.3e-05,0.001562,0.0,0.0,0.002914
0.0,0.0,0.020989,0.00155,0.99363,0.000423,0.000224,0.000209,0.0024920000000000003,0.0,0.00028900000000000003,0.004197,0.003862,0.00232,0.001609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019920000000000003,0.0,0.034947000000000006,0.0,0.0,0.0,0.0,0.0,0.000259,0.0,0.0,0.010405,0.001873,0.000117,0.0,0.000683,0.0,0.0,0.0,6.9e-05,0.001537,0.0,0.0,0.002747
0.0,0.0,0.021047,0.0015810000000000002,0.992296,0.000456,0.000239,0.000201,0.002709,0.0,0.000266,0.004159,0.003979,0.002279,0.00157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001945,0.0,0.034679,0.0,0.0,0.0,0.0,0.0,0.000279,0.0,0.0,0.010408,0.001894,0.000131,0.0,0.000705,0.0,0.0,0.0,6.6e-05,0.001679,0.0,0.0,0.002715
0.0,0.0,0.021243,0.001593,0.991623,0.000453,0.000233,0.000221,0.002889,0.0,0.00028700000000000004,0.004147,0.004084,0.002284,0.001603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001921,0.0,0.034869,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.010473,0.00193,0.000133,0.0,0.000731,0.0,0.0,0.0,6.9e-05,0.001768,0.0,0.0,0.002721
0.0,0.0,0.021648,0.001559,0.988762,0.000487,0.000227,0.000254,0.003105,0.0,0.000331,0.004061,0.004039,0.002349,0.001538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001808,0.0,0.034956,0.0,0.0,0.0,0.0,0.0,0.000217,0.0,0.0,0.010666,0.002015,0.000138,0.0,0.000714,0.0,0.0,0.0,7.900000000000001e-05,0.001816,0.0,0.0,0.002614
0.0,0.0,0.022635,0.001575,0.991291,0.000543,0.000223,0.000253,0.0032840000000000005,0.0,0.000326,0.004036,0.004174000000000001,0.002382,0.001609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001876,0.0,0.036408,0.0,0.0,0.0,0.0,0.0,0.000229,0.0,0.0,0.010536,0.002096,0.000156,0.0,0.000773,0.0,0.0,0.0,7.7e-05,0.001937,0.0,0.0,0.002703
0.0,0.0,0.021455,0.001698,0.993151,0.000573,0.000212,0.000239,0.0034200000000000003,0.0,0.000319,0.003901,0.004404,0.002555,0.001811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187,0.0,0.034515,0.0,0.0,0.0,0.0,0.0,0.000246,0.0,0.0,0.010006,0.00223,0.00015,0.0,0.000802,0.0,0.0,0.0,8.499999999999999e-05,0.002021,0.0,0.0,0.002949
0.0,0.0,0.021035,0.0017690000000000004,0.993053,0.00056,0.00023,0.000231,0.00349,0.0,0.000308,0.003827,0.004534000000000001,0.002668,0.00181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001839,0.0,0.033332,0.0,0.0,0.0,0.0,0.0,0.000251,0.0,0.0,0.009819,0.002286,0.000151,0.0,0.000811,0.0,0.0,0.0,8.1e-05,0.002107,0.0,0.0,0.003017
0.0,0.0,0.020477,0.001625,0.993172,0.000545,0.000235,0.000245,0.003569,0.0,0.000342,0.003806,0.004418,0.002521,0.001714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001842,0.0,0.032895,0.0,0.0,0.0,0.0,0.0,0.000252,0.0,0.0,0.0097,0.002266,0.000145,0.0,0.0008039999999999999,0.0,0.0,0.0,7.4e-05,0.002106,0.0,0.0,0.0028940000000000003
0.0,0.0,0.021447,0.001578,0.99108,0.00061,0.000219,0.000292,0.003766,0.0,0.000363,0.003793,0.004539,0.0024760000000000003,0.001678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016829999999999998,0.0,0.033162,0.0,0.0,0.0,0.0,0.0,0.00024900000000000004,0.0,0.0,0.009805,0.002439,0.00014,0.0,0.0007570000000000001,0.0,0.0,0.0,7.5e-05,0.002293,0.0,0.0,0.002732
0.0,0.0,0.020188,0.001592,0.994761,0.000677,0.000219,0.000309,0.004007999999999999,0.0,0.00034500000000000004,0.0034630000000000004,0.004992,0.002706,0.001755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153,0.0,0.030746,0.0,0.0,0.0,0.0,0.0,0.000255,0.0,0.0,0.009133,0.002653,0.000148,0.0,0.0007070000000000001,0.0,0.0,0.0,7.099999999999999e-05,0.002438,0.0,0.0,0.002845
0.0,0.0,0.020467,0.001478,0.991991,0.000616,0.00023,0.000303,0.003635,0.0,0.00032,0.003333,0.004668,0.002494,0.001572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001409,0.0,0.030966000000000007,0.0,0.0,0.0,0.0,0.0,0.000217,0.0,0.0,0.00931,0.002452,0.000134,0.0,0.000536,0.0,0.0,0.0,7e-05,0.002231,0.0,0.0,0.002475
0.0,0.0,0.018165,0.001478,0.995015,0.000567,0.000202,0.000266,0.0029530000000000003,0.0,0.000308,0.003219,0.004422,0.002419,0.001591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001227,0.0,0.028596,0.0,0.0,0.0,0.0,0.0,0.000216,0.0,0.0,0.008553,0.002195,0.000133,0.0,0.000491,0.0,0.0,0.0,6.4e-05,0.001908,0.0,0.0,0.002375
0.0,0.0,0.020691,0.001444,0.988439,0.000532,0.000178,0.000253,0.002902,0.0,0.000305,0.00296,0.004208,0.00224,0.001503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001179,0.0,0.029802,0.0,0.0,0.0,0.0,0.0,0.000177,0.0,0.0,0.008902,0.002097,0.00014,0.0,0.000447,0.0,0.0,0.0,7e-05,0.001815,0.0,0.0,0.002073
0.0,0.0,0.021191,0.001602,0.995131,0.000469,0.000153,0.000202,0.002289,0.0,0.00024900000000000004,0.003057,0.004081,0.00234,0.0016010000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.033014,0.0,0.0,0.0,0.0,0.0,0.000209,0.0,0.0,0.00903,0.001911,0.000146,0.0,0.000475,0.0,0.0,0.0,6.8e-05,0.001526,0.0,0.0,0.002229
0.0,0.0,0.02117,0.001371,0.99272,0.000503,0.000167,0.000172,0.002299,0.0,0.000278,0.003005,0.003602,0.001958,0.001328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001219,0.0,0.032849,0.0,0.0,0.0,0.0,0.0,0.000184,0.0,0.0,0.008749,0.001685,0.000131,0.0,0.00042,0.0,0.0,0.0,7e-05,0.001382,0.0,0.0,0.001888
0.0,0.0,0.02164,0.001458,0.995385,0.000431,0.000168,0.00014099999999999998,0.002119,0.0,0.000268,0.0030670000000000003,0.003713,0.002059,0.001482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291,0.0,0.03306,0.0,0.0,0.0,0.0,0.0,0.000221,0.0,0.0,0.00823,0.00164,0.000115,0.0,0.000489,0.0,0.0,0.0,7.5e-05,0.001365,0.0,0.0,0.002071
0.0,0.0,0.021798,0.001406,0.992459,0.0004969999999999999,0.000193,0.000184,0.002233,0.0,0.000272,0.003274,0.003625,0.001991,0.001366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001333,0.0,0.033651,0.0,0.0,0.0,0.0,0.0,0.000209,0.0,0.0,0.008482,0.001654,0.000109,0.0,0.000472,0.0,0.0,0.0,6.4e-05,0.00143,0.0,0.0,0.002076
0.0,0.0,0.019297,0.001462,0.996214,0.000382,0.000151,0.00015,0.002052,0.0,0.000246,0.002924,0.003558,0.001953,0.001423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001266,0.0,0.02872,0.0,0.0,0.0,0.0,0.0,0.000198,0.0,0.0,0.007181,0.001583,9.4e-05,0.0,0.000478,0.0,0.0,0.0,5.400000000000001e-05,0.001368,0.0,0.0,0.002098
0.0,0.0,0.020736,0.001381,0.993191,0.000375,0.000162,0.000187,0.002186,0.0,0.000263,0.00305,0.0034850000000000003,0.001912,0.001369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001261,0.0,0.030022000000000007,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.007467,0.001482,0.000101,0.0,0.000468,0.0,0.0,0.0,5.1e-05,0.001342,0.0,0.0,0.002057
0.0,0.0,0.0219,0.001645,0.995433,0.000396,0.000182,0.000221,0.002188,0.0,0.000269,0.003173,0.003779,0.002193,0.001543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001273,0.0,0.030901,0.0,0.0,0.0,0.0,0.0,0.000212,0.0,0.0,0.007945,0.0016829999999999998,0.000111,0.0,0.0005139999999999999,0.0,0.0,0.0,7.3e-05,0.001446,0.0,0.0,0.002336
0.0,0.0,0.021752,0.001441,0.991468,0.000391,0.000155,0.000224,0.002432,0.0,0.000292,0.003001,0.00359,0.001986,0.001336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001158,0.0,0.030171,0.0,0.0,0.0,0.0,0.0,0.000191,0.0,0.0,0.007935,0.001549,0.000106,0.0,0.00045,0.0,0.0,0.0,7.4e-05,0.001358,0.0,0.0,0.002014
0.0,7.8e-05,0.002389,0.0,0.0,0.0,0.0,0.0,0.988955,0.0,0.0,0.000537,0.0,0.005816,0.002962,0.0,0.006064,0.006792,0.000878,0.006133,0.0,0.00373,0.0,0.000327,0.001195,0.0,0.0,0.0,0.0,0.0,0.0,0.00031600000000000004,0.0,0.002016,0.0,0.008939,0.0008550000000000001,0.01322,0.000653,0.011647,0.012352,0.0,0.000676,0.0,0.0,0.003128,0.0
0.0,8.1e-05,0.0023710000000000003,0.0,0.0,0.0,0.0,0.0,0.989634,0.0,0.0,0.0005610000000000001,0.0,0.005458,0.002859,0.0,0.00561,0.006405,0.000787,0.005693999999999999,0.0,0.003568,0.0,0.00032,0.001167,0.0,0.0,0.0,0.0,0.0,0.0,0.000302,0.0,0.002023,0.0,0.008187999999999999,0.0007740000000000001,0.01188,0.00063,0.010844,0.011856,0.0,0.000684,0.0,0.0,0.00306,0.0
0.0,8.2e-05,0.002377,0.0,0.0,0.0,0.0,0.0,0.989002,0.0,0.0,0.000559,0.0,0.005417,0.002878,0.0,0.005468,0.006421,0.000787,0.005501,0.0,0.003566,0.0,0.00031600000000000004,0.001179,0.0,0.0,0.0,0.0,0.0,0.0,0.000324,0.0,0.002045,0.0,0.007918000000000001,0.0007650000000000001,0.011606,0.000584,0.010632,0.0118,0.0,0.000692,0.0,0.0,0.003088,0.0
0.0,9.1e-05,0.0024010000000000004,0.0,0.0,0.0,0.0,0.0,0.986668,0.0,0.0,0.0005690000000000001,0.0,0.005533,0.002936,0.0,0.005527000000000001,0.006407,0.000769,0.005655,0.0,0.003594,0.0,0.000301,0.0011710000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.000317,0.0,0.002037,0.0,0.008071,0.0007570000000000001,0.011715,0.000596,0.010686,0.012055,0.0,0.0007099999999999999,0.0,0.0,0.00317,0.0
0.0,9.4e-05,0.002386,0.0,0.0,0.0,0.0,0.0,0.985336,0.0,0.0,0.000554,0.0,0.005559000000000001,0.00289,0.0,0.005518,0.006539,0.000788,0.005867,0.0,0.003674,0.0,0.000308,0.001133,0.0,0.0,0.0,0.0,0.0,0.0,0.000292,0.0,0.001989,0.0,0.008292,0.000771,0.012,0.000591,0.010687,0.012141,0.0,0.000725,0.0,0.0,0.003135,0.0
0.0,9.5e-05,0.002428,0.0,0.0,0.0,0.0,0.0,0.986093,0.0,0.0,0.000592,0.0,0.005658,0.002904,0.0,0.0056170000000000005,0.006412,0.000794,0.005964,0.0,0.003765,0.0,0.00031600000000000004,0.001136,0.0,0.0,0.0,0.0,0.0,0.0,0.000323,0.0,0.001968,0.0,0.0084,0.000824,0.012177,0.000591,0.010721,0.01213,0.0,0.000733,0.0,0.0,0.0032600000000000003,0.0
0.0,9.3e-05,0.00245,0.0,0.0,0.0,0.0,0.0,0.988892,0.0,0.0,0.000592,0.0,0.005642,0.002862,0.0,0.0057020000000000005,0.006737000000000001,0.00074,0.005964,0.0,0.003712,0.0,0.000309,0.001143,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.002019,0.0,0.008376999999999999,0.000807,0.012211,0.000579,0.010963,0.012479,0.0,0.000745,0.0,0.0,0.0032310000000000004,0.0
0.0,9.9e-05,0.002449,0.0,0.0,0.0,0.0,0.0,0.990198,0.0,0.0,0.000562,0.0,0.005397,0.002691,0.0,0.005479,0.006564,0.000666,0.005542,0.0,0.003441,0.0,0.00031,0.001105,0.0,0.0,0.0,0.0,0.0,0.0,0.000282,0.0,0.002019,0.0,0.00788,0.000724,0.011556,0.00055,0.010551,0.012138,0.0,0.000717,0.0,0.0,0.003024,0.0
0.0,9.2e-05,0.002415,0.0,0.0,0.0,0.0,0.0,0.990243,0.0,0.0,0.0005549999999999999,0.0,0.00512,0.002597,0.0,0.005203,0.006501000000000001,0.000674,0.005135,0.0,0.003304,0.0,0.000304,0.001093,0.0,0.0,0.0,0.0,0.0,0.0,0.000291,0.0,0.00198,0.0,0.007488,0.000698,0.011106,0.000541,0.010121,0.01197,0.0,0.000685,0.0,0.0,0.002902,0.0
0.0,8.3e-05,0.002431,0.0,0.0,0.0,0.0,0.0,0.988305,0.0,0.0,0.0005480000000000001,0.0,0.005198,0.002756,0.0,0.005217,0.0063950000000000005,0.000682,0.005104999999999999,0.0,0.003288,0.0,0.000315,0.001145,0.0,0.0,0.0,0.0,0.0,0.0,0.000309,0.0,0.001985,0.0,0.007458,0.0006730000000000001,0.011023,0.000543,0.010143,0.011963,0.0,0.0006730000000000001,0.0,0.0,0.002851,0.0
0.0,8.4e-05,0.0024460000000000003,0.0,0.0,0.0,0.0,0.0,0.986015,0.0,0.0,0.0005549999999999999,0.0,0.005334,0.002833,0.0,0.005397,0.006417,0.000704,0.005268,0.0,0.003369,0.0,0.000314,0.001184,0.0,0.0,0.0,0.0,0.0,0.0,0.000319,0.0,0.00199,0.0,0.0077230000000000016,0.00072,0.011222,0.000537,0.010349,0.012173,0.0,0.000653,0.0,0.0,0.0028710000000000003,0.0
0.0,8.3e-05,0.00252,0.0,0.0,0.0,0.0,0.0,0.984229,0.0,0.0,0.00055,0.0,0.00551,0.002956,0.0,0.005609,0.006622,0.000746,0.005359,0.0,0.003498,0.0,0.00032,0.001272,0.0,0.0,0.0,0.0,0.0,0.0,0.000333,0.0,0.002043,0.0,0.007969,0.00072,0.01167,0.000536,0.010659,0.012411,0.0,0.000684,0.0,0.0,0.003064,0.0
0.0,8e-05,0.002521,0.0,0.0,0.0,0.0,0.0,0.983571,0.0,0.0,0.0005639999999999999,0.0,0.0058460000000000005,0.003172,0.0,0.006027,0.006559000000000001,0.000793,0.005534000000000001,0.0,0.003741,0.0,0.000355,0.001326,0.0,0.0,0.0,0.0,0.0,0.0,0.000367,0.0,0.002097,0.0,0.008409,0.000787,0.012202,0.000515,0.011243,0.012524,0.0,0.000656,0.0,0.0,0.003307,0.0
0.0,8e-05,0.002611,0.0,0.0,0.0,0.0,0.0,0.987407,0.0,0.0,0.000566,0.0,0.005868,0.00333,0.0,0.006177,0.0068390000000000005,0.0008210000000000001,0.005541,0.0,0.003848,0.0,0.000372,0.001382,0.0,0.0,0.0,0.0,0.0,0.0,0.000364,0.0,0.0021920000000000004,0.0,0.008576,0.000787,0.012348,0.0005009999999999999,0.011453,0.01292,0.0,0.0006519999999999999,0.0,0.0,0.003372,0.0
0.0,8.6e-05,0.002622,0.0,0.0,0.0,0.0,0.0,0.987966,0.0,0.0,0.0005480000000000001,0.0,0.005643,0.0033060000000000003,0.0,0.006069,0.006690000000000001,0.0008619999999999999,0.005296,0.0,0.003849,0.0,0.000365,0.001361,0.0,0.0,0.0,0.0,0.0,0.0,0.000362,0.0,0.0022010000000000003,0.0,0.008197,0.000752,0.012014,0.000471,0.011164,0.012697,0.0,0.0007059999999999999,0.0,0.0,0.003324,0.0
0.0,7.4e-05,0.002409,0.0,0.0,0.0,0.0,0.0,0.988464,0.0,0.0,0.000557,0.0,0.005246,0.003218,0.0,0.005761,0.006215,0.0008710000000000001,0.004865,0.0,0.003724,0.0,0.000349,0.001254,0.0,0.0,0.0,0.0,0.0,0.0,0.000349,0.0,0.002123,0.0,0.0077090000000000014,0.0006900000000000001,0.011128,0.000446,0.010354,0.011999,0.0,0.000655,0.0,0.0,0.003215,0.0
0.0,7.7e-05,0.00237,0.0,0.0,0.0,0.0,0.0,0.986304,0.0,0.0,0.000539,0.0,0.0052840000000000005,0.003242,0.0,0.006007,0.006364,0.000843,0.004658,0.0,0.003664,0.0,0.000355,0.001246,0.0,0.0,0.0,0.0,0.0,0.0,0.000368,0.0,0.00204,0.0,0.007826000000000001,0.00066,0.01099,0.000439,0.010554,0.011797,0.0,0.000633,0.0,0.0,0.0032380000000000004,0.0
0.0,8.4e-05,0.002361,0.0,0.0,0.0,0.0,0.0,0.984508,0.0,0.0,0.0005110000000000001,0.0,0.005439,0.0031550000000000003,0.0,0.006393,0.006620999999999999,0.00085,0.004912,0.0,0.003729,0.0,0.000361,0.001221,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.002061,0.0,0.008145999999999999,0.0007019999999999999,0.01126,0.000435,0.011153,0.01208,0.0,0.000627,0.0,0.0,0.003258,0.0
0.0,7.6e-05,0.002381,0.0,0.0,0.0,0.0,0.0,0.984289,0.0,0.0,0.000495,0.0,0.00564,0.003167,0.0,0.006714,0.006725,0.000863,0.0051530000000000005,0.0,0.003781,0.0,0.000333,0.001217,0.0,0.0,0.0,0.0,0.0,0.0,0.00034500000000000004,0.0,0.002011,0.0,0.008490000000000001,0.000695,0.011685,0.000436,0.011587,0.012199,0.0,0.000604,0.0,0.0,0.003274,0.0
