dates,SanFrancisco_California_UnitedStates.JHU_ConfirmedCases.data,SanFrancisco_California_UnitedStates.JHU_ConfirmedCases.missing,SanFrancisco_California_UnitedStates.Apple_WalkingMobility.data,SanFrancisco_California_UnitedStates.Apple_WalkingMobility.missing,SanFrancisco_California_UnitedStates.Apple_TransitMobility.data,SanFrancisco_California_UnitedStates.Apple_TransitMobility.missing,SanFrancisco_California_UnitedStates.JHU_ConfirmedDeaths.data,SanFrancisco_California_UnitedStates.JHU_ConfirmedDeaths.missing,SantaClara_California_UnitedStates.JHU_ConfirmedCases.data,SantaClara_California_UnitedStates.JHU_ConfirmedCases.missing,SantaClara_California_UnitedStates.Apple_WalkingMobility.data,SantaClara_California_UnitedStates.Apple_WalkingMobility.missing,SantaClara_California_UnitedStates.Apple_TransitMobility.data,SantaClara_California_UnitedStates.Apple_TransitMobility.missing,SantaClara_California_UnitedStates.JHU_ConfirmedDeaths.data,SantaClara_California_UnitedStates.JHU_ConfirmedDeaths.missing,Alameda_California_UnitedStates.JHU_ConfirmedCases.data,Alameda_California_UnitedStates.JHU_ConfirmedCases.missing,Alameda_California_UnitedStates.Apple_WalkingMobility.data,Alameda_California_UnitedStates.Apple_WalkingMobility.missing,Alameda_California_UnitedStates.Apple_TransitMobility.data,Alameda_California_UnitedStates.Apple_TransitMobility.missing,Alameda_California_UnitedStates.JHU_ConfirmedDeaths.data,Alameda_California_UnitedStates.JHU_ConfirmedDeaths.missing,SanMateo_California_UnitedStates.JHU_ConfirmedCases.data,SanMateo_California_UnitedStates.JHU_ConfirmedCases.missing,SanMateo_California_UnitedStates.Apple_WalkingMobility.data,SanMateo_California_UnitedStates.Apple_WalkingMobility.missing,SanMateo_California_UnitedStates.Apple_TransitMobility.data,SanMateo_California_UnitedStates.Apple_TransitMobility.missing,SanMateo_California_UnitedStates.JHU_ConfirmedDeaths.data,SanMateo_California_UnitedStates.JHU_ConfirmedDeaths.missing,SanFrancisco_California_UnitedStates.Apple_DrivingMobility.data,SanFrancisco_California_UnitedStates.Apple_DrivingMobility.missing,SanFrancisco_California_UnitedStates.Google_ResidentialMobility.data,SanFrancisco_California_UnitedStates.Google_ResidentialMobility.missing,SanFrancisco_California_UnitedStates.Google_GroceryMobility.data,SanFrancisco_California_UnitedStates.Google_GroceryMobility.missing,SanFrancisco_California_UnitedStates.Google_ParksMobility.data,SanFrancisco_California_UnitedStates.Google_ParksMobility.missing,SantaClara_California_UnitedStates.Apple_DrivingMobility.data,SantaClara_California_UnitedStates.Apple_DrivingMobility.missing,SantaClara_California_UnitedStates.Google_ResidentialMobility.data,SantaClara_California_UnitedStates.Google_ResidentialMobility.missing,SantaClara_California_UnitedStates.Google_GroceryMobility.data,SantaClara_California_UnitedStates.Google_GroceryMobility.missing,SantaClara_California_UnitedStates.Google_ParksMobility.data,SantaClara_California_UnitedStates.Google_ParksMobility.missing,Alameda_California_UnitedStates.Apple_DrivingMobility.data,Alameda_California_UnitedStates.Apple_DrivingMobility.missing,Alameda_California_UnitedStates.Google_ResidentialMobility.data,Alameda_California_UnitedStates.Google_ResidentialMobility.missing,Alameda_California_UnitedStates.Google_GroceryMobility.data,Alameda_California_UnitedStates.Google_GroceryMobility.missing,Alameda_California_UnitedStates.Google_ParksMobility.data,Alameda_California_UnitedStates.Google_ParksMobility.missing,SanMateo_California_UnitedStates.Apple_DrivingMobility.data,SanMateo_California_UnitedStates.Apple_DrivingMobility.missing,SanMateo_California_UnitedStates.Google_ResidentialMobility.data,SanMateo_California_UnitedStates.Google_ResidentialMobility.missing,SanMateo_California_UnitedStates.Google_GroceryMobility.data,SanMateo_California_UnitedStates.Google_GroceryMobility.missing,SanMateo_California_UnitedStates.Google_ParksMobility.data,SanMateo_California_UnitedStates.Google_ParksMobility.missing,SanFrancisco_California_UnitedStates.Google_WorkplacesMobility.data,SanFrancisco_California_UnitedStates.Google_WorkplacesMobility.missing,SanFrancisco_California_UnitedStates.Google_RetailMobility.data,SanFrancisco_California_UnitedStates.Google_RetailMobility.missing,SanFrancisco_California_UnitedStates.Google_TransitStationsMobility.data,SanFrancisco_California_UnitedStates.Google_TransitStationsMobility.missing,SanFrancisco_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.data,SanFrancisco_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.missing,SantaClara_California_UnitedStates.Google_WorkplacesMobility.data,SantaClara_California_UnitedStates.Google_WorkplacesMobility.missing,SantaClara_California_UnitedStates.Google_RetailMobility.data,SantaClara_California_UnitedStates.Google_RetailMobility.missing,SantaClara_California_UnitedStates.Google_TransitStationsMobility.data,SantaClara_California_UnitedStates.Google_TransitStationsMobility.missing,SantaClara_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.data,SantaClara_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.missing,Alameda_California_UnitedStates.Google_WorkplacesMobility.data,Alameda_California_UnitedStates.Google_WorkplacesMobility.missing,Alameda_California_UnitedStates.Google_RetailMobility.data,Alameda_California_UnitedStates.Google_RetailMobility.missing,Alameda_California_UnitedStates.Google_TransitStationsMobility.data,Alameda_California_UnitedStates.Google_TransitStationsMobility.missing,Alameda_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.data,Alameda_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.missing,SanMateo_California_UnitedStates.Google_WorkplacesMobility.data,SanMateo_California_UnitedStates.Google_WorkplacesMobility.missing,SanMateo_California_UnitedStates.Google_RetailMobility.data,SanMateo_California_UnitedStates.Google_RetailMobility.missing,SanMateo_California_UnitedStates.Google_TransitStationsMobility.data,SanMateo_California_UnitedStates.Google_TransitStationsMobility.missing,SanMateo_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.data,SanMateo_California_UnitedStates.PlaceIQ_DeviceExposure_Adjusted.missing
2020-02-25,0.0,0,84.2,0,113.27,0,0.0,0,2.0,0,108.97,0,100.83,0,0.0,0,0.0,0,120.27,0,113.95,0,0.0,0,0.0,0,106.11,0,91.24,0,0.0,0,104.65,0,99.0,0,104.0,0,131.0,0,110.96,0,100.0,0,102.0,0,124.0,0,110.9,0,99.0,0,102.0,0,126.0,0,106.52,0,99.0,0,106.0,0,134.0,0,103.0,0,110.0,0,104.0,0,212.74900000000002,0,104.0,0,102.0,0,100.0,0,116.685,0,103.0,0,101.0,0,105.0,0,117.8421,0,102.0,0,101.0,0,96.0,0,159.4799,0
2020-02-26,0.0,0,82.15,0,117.41,0,0.0,0,2.0,0,112.95,0,105.05,0,0.0,0,0.0,0,130.44,0,120.6,0,0.0,0,0.0,0,112.44,0,95.17,0,0.0,0,105.01,0,100.0,0,103.0,0,113.0,0,114.45,0,99.0,0,103.0,0,115.0,0,112.18,0,99.0,0,102.0,0,120.0,0,115.13,0,99.0,0,107.0,0,125.0,0,100.0,0,104.0,0,101.0,0,211.4481,0,103.0,0,102.0,0,102.0,0,128.5804,0,102.0,0,102.0,0,103.0,0,126.4494,0,102.0,0,103.0,0,99.0,0,170.3103,0
2020-02-27,0.0,0,79.53,0,123.27,0,0.0,0,2.0,0,112.91,0,96.65,0,0.0,0,0.0,0,128.25,0,119.42,0,0.0,0,0.0,0,114.22,0,96.7,0,0.0,0,108.17,0,99.0,0,103.0,0,120.0,0,114.7,0,99.0,0,105.0,0,124.0,0,116.01,0,99.0,0,104.0,0,123.0,0,116.47,0,99.0,0,107.0,0,123.0,0,101.0,0,105.0,0,104.0,0,239.0792,0,102.0,0,104.0,0,102.0,0,153.1957,0,102.0,0,104.0,0,104.0,0,145.1324,0,101.0,0,102.0,0,103.0,0,189.7763,0
2020-02-28,0.0,0,82.6,0,131.2,0,0.0,0,2.0,0,141.6,0,105.38,0,0.0,0,0.0,0,149.78,0,131.1,0,0.0,0,0.0,0,121.34,0,100.2,0,0.0,0,123.29,0,100.0,0,105.0,0,106.0,0,126.2,0,100.0,0,106.0,0,110.0,0,130.89,0,100.0,0,105.0,0,108.0,0,121.11,0,100.0,0,109.0,0,106.0,0,102.0,0,99.0,0,98.0,0,243.4391,0,104.0,0,102.0,0,96.0,0,194.3764,0,104.0,0,103.0,0,100.0,0,172.6054,0,102.0,0,101.0,0,102.0,0,224.7347,0
2020-02-29,0.0,0,84.43,0,117.4,0,0.0,0,3.0,0,147.17,0,88.35,0,0.0,0,0.0,0,161.36,0,120.23,0,0.0,0,0.0,0,117.26,0,89.14,0,0.0,0,117.48,0,101.0,0,103.0,0,93.0,0,112.64,0,100.0,0,109.0,0,122.0,0,123.67,0,99.0,0,107.0,0,114.0,0,103.53,0,100.0,0,110.0,0,102.0,0,102.0,0,95.0,0,87.0,0,168.3,0,104.0,0,101.0,0,96.0,0,193.0273,0,103.0,0,102.0,0,96.0,0,172.0667,0,102.0,0,100.0,0,94.0,0,226.5839,0
2020-03-01,0.0,0,61.08,0,93.69,0,0.0,0,3.0,0,99.83,0,71.13,0,0.0,0,0.0,0,111.07,0,97.21,0,0.0,0,0.0,0,86.87,0,77.94,0,0.0,0,95.45,0,100.0,0,104.0,0,101.0,0,84.2,0,100.0,0,106.0,0,117.0,0,92.35,0,100.0,0,109.0,0,115.0,0,79.26,0,100.0,0,115.0,0,115.0,0,104.0,0,96.0,0,95.0,0,142.996,0,104.0,0,101.0,0,92.0,0,165.6448,0,104.0,0,106.0,0,101.0,0,154.642,0,101.0,0,102.0,0,93.0,0,198.3702,0
2020-03-02,0.0,0,56.9,0,99.8,0,0.0,0,9.0,0,97.44,0,95.31,0,0.0,0,0.0,0,113.48,0,106.53,0,0.0,0,1.0,0,101.5,0,86.07,0,0.0,0,91.03,0,101.0,0,110.0,0,113.0,0,102.35,0,100.0,0,109.0,0,116.0,0,106.76,0,100.0,0,107.0,0,107.0,0,97.59,0,100.0,0,112.0,0,119.0,0,100.0,0,98.0,0,94.0,0,179.2541,0,103.0,0,102.0,0,94.0,0,133.2597,0,103.0,0,104.0,0,99.0,0,131.3167,0,102.0,0,102.0,0,93.0,0,170.3955,0
2020-03-03,0.0,0,63.09,0,105.44,0,0.0,0,11.0,0,112.1,0,96.54,0,0.0,0,1.0,0,135.33,0,110.51,0,0.0,0,2.0,0,109.86,0,86.83,0,0.0,0,98.93,0,101.0,0,112.0,0,112.0,0,110.84,0,100.0,0,107.0,0,154.0,0,113.19,0,99.0,0,112.0,0,141.0,0,107.87,0,100.0,0,111.0,0,139.0,0,99.0,0,101.0,0,97.0,0,181.1193,0,102.0,0,106.0,0,95.0,0,119.8059,0,101.0,0,105.0,0,100.0,0,115.7433,0,101.0,0,103.0,0,87.0,0,154.7948,0
2020-03-04,0.0,0,62.48,0,110.92,0,0.0,0,11.0,0,105.74,0,98.89,0,0.0,0,1.0,0,120.28,0,113.6,0,0.0,0,2.0,0,99.59,0,91.82,0,0.0,0,96.34,0,102.0,0,105.0,0,100.0,0,106.81,0,101.0,0,105.0,0,135.0,0,110.67,0,100.0,0,106.0,0,123.0,0,101.48,0,101.0,0,106.0,0,126.0,0,98.0,0,96.0,0,96.0,0,174.7018,0,102.0,0,99.0,0,93.0,0,122.5455,0,101.0,0,101.0,0,97.0,0,120.75,0,100.0,0,100.0,0,90.0,0,153.8629,0
2020-03-05,2.0,0,62.76,0,107.89,0,0.0,0,20.0,0,110.62,0,97.16,0,0.0,0,1.0,0,119.83,0,108.67,0,0.0,0,2.0,0,101.49,0,89.91,0,0.0,0,99.87,0,102.0,0,106.0,0,92.0,0,109.95,0,101.0,0,105.0,0,138.0,0,111.64,0,101.0,0,106.0,0,112.0,0,108.42,0,102.0,0,108.0,0,108.0,0,96.0,0,96.0,0,91.0,0,171.9701,0,100.0,0,100.0,0,91.0,0,135.1665,0,99.0,0,101.0,0,95.0,0,120.9514,0,97.0,0,100.0,0,89.0,0,163.2991,0
